anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
14227;Tonari no Kaibutsu-kun;755;Slice of Life, Comedy, Romance, School, Shoujo;My Little Monster;となりの怪物くん;Shizuku Mizutani is apathetic towards her classmates, only caring about her grades. However, her cold view of life begins to change when she meets Haru Yoshida, a violent troublemaker who stopped attending class after getting into a fight early in the school year. He is not much different from her, though—he too understands little about human nature and does not have any friends. Much to Shizuku's surprise, he proclaims that she will be his friend and immediately confesses his feelings towards her upon meeting her. Because of her lack of friends and social interaction, Shizuku has a hard time understanding her relationship with Haru. But slowly, their friendship begins to progress, and she discovers that there is more to Haru than violence. She begins to develop feelings for him, but is unsure what kind of emotions she is experiencing. Together, Shizuku and Haru explore the true nature of their relationship and emotions.;TV;13;Oct 2, 2012 to Dec 25, 2012;2012;TV Tokyo, Aniplex, Nihon Ad Systems, Kodansha;NIS America, Inc.;Brain's Base;Manga;24 min. per ep.;PG-13 - Teens 13 or older;14170;111;762563;5392;33513;571939;18697;17377
14283;Vividred Operation;646;Action, Sci-Fi, Ecchi;Vividred Operation;ビビッドレッド・オペレーション;"Friendship is the key to protecting the world. That is everyone's wish. Here in a world where science has solved all questions. This story is set in Oshima. The happy, carefree 14-year-old Akane Isshiki lived a poor, but well loved life together with her reliable little sister, Momo, who does all the housework, and her grandfather, Kenjirou, a genius inventor who only created useless devices. When the weather is clear, they can see the artificial island, Blue Island, across the sea. In the center of that island rises the revolutionary Manifestation Engine, a discovery that solved the world's energy problems. It is a peaceful future, just like everyone dreamed of. One where everyone can smile and be happy... But suddenly, the world is visited by danger. An unknown enemy, the Alone, appear, targeting the Manifestation Engine. As none of their weapons worked and they fell into despair, a lone girl takes a stand wearing a red ""Palette Suit"" which wields a great, hidden power. Before long, allies gather around her to fight. And their friendship becomes the only hope for saving the world! (Source: ANN)";TV;12;Jan 11, 2013 to Mar 29, 2013;2013;Aniplex, Mainichi Broadcasting System;Aniplex of America;A-1 Pictures;Original;24 min. per ep.;R+ - Mild Nudity;61260;2002;60079;107;3178;30037;2241;5616
14289;Sukitte Ii na yo.;749;Drama, Romance, School, Shoujo;"Say ""I Love You"".";好きっていいなよ。;"Friends will only let you down—that is the sad truth Mei Tachibana lives with, ever since she was wrongfully blamed for the death of a class pet by her so-called friends in grade school. Since then, she stays away from people in order to avoid ever being hurt again. However, Mei's life begins to change drastically when a misunderstanding in high school causes her to encounter popular student Yamato Kurosawa. Yamato finds her intriguing and insists on being her friend, even though Mei wants nothing to do with him. But when a dangerous situation ends with Yamato kissing Mei to save her from the unwanted attention of a stalker, Mei begins to develop feelings for him. On the heels of her discovery that their feelings are mutual, they start dating and she gains not only a boyfriend, but friends as well. Mei, however, finds it very hard to adapt to this new lifestyle, especially in expressing her true feelings towards Yamato. Throughout misunderstandings of their new relationship, each other, and the attentions of other girls, Mei and Yamato slowly grow closer and learn the true meaning of those three little words: ""I love you.""";TV;13;Oct 7, 2012 to Dec 30, 2012;2012;Starchild Records, Kodansha, Magic Capsule, Yomiuri Advertising, GANSIS;Sentai Filmworks;Zexcs;Manga;24 min. per ep.;PG-13 - Teens 13 or older;16130;256;475603;4432;18371;348399;9212;13558
14345;Btooom!;739;Action, Sci-Fi, Psychological, Seinen;BTOOOM!;BTOOOM!;"outa Sakamoto is unemployed and lives with his mother, his only real achievement being that he is Japan's top player of the popular online video game Btooom! However, his peaceful life is about to change when he finds himself stranded on an island in the middle of nowhere, with a small green crystal embedded in his left hand and no memory of how he got there. To his shock, someone has decided to recreate the game he is so fond of in real life, with the stakes being life or death. Armed with a bag full of unique bombs known as ""BIM,"" the players are tasked with killing seven of their fellow participants and taking their green crystals in order to return home. Initially condemning any form of violence, Ryouta is forced to fight when he realizes that many of the other players are not as welcoming as they may seem. Teaming up with Himiko, a fellow Btooom! player, they attempt to get off of the island together, coming closer and closer to the truth behind this contest of death.";TV;12;Oct 4, 2012 to Dec 20, 2012;2012;Sotsu, KlockWorx, flying DOG, Showgate;Sentai Filmworks;Madhouse;Manga;24 min. per ep.;R - 17+ (violence & profanity);19420;140;678842;3407;20647;510409;11446;18454
14467;K;751;Action, Mystery, Super Power, Supernatural;K;K;"""Kings"" are individuals who have been bestowed with incredible supernatural powers and granted the ability to recruit others into their clans. Protecting the lives and honor of their clansmen is an integral part of the Kings' duties. After a video depicting the heinous murder of a Red Clansman spreads virally, the unassuming student Yashiro Isana is accused of homicide. Now, a manhunt is underway for his head, bringing him into contact with the infamous ""Black Dog"" Kurou Yatogami—a skilled swordsman and martial artist determined to follow the wishes of his late master, the Seventh King. Meanwhile, the current Red King, Mikoto Suou, faces his own imminent demise as the search for Yashiro narrows. But during Yashiro's struggle to prove his innocence, a greater conspiracy is unraveling behind the scenes; clouds begin to appear in his memory, and close friends start to question his very existence. What began as a simple murder is now leading towards a full blown war between Kings with the very fate of the world at stake.";TV;13;Oct 5, 2012 to Dec 28, 2012;2012;Starchild Records, Mainichi Broadcasting System, KlockWorx;VIZ Media;GoHands;Original;24 min. per ep.;PG-13 - Teens 13 or older;15600;178;597674;6458;28262;400631;17313;22455
14513;Magi: The Labyrinth of Magic;807;Action, Adventure, Fantasy, Magic, Shounen;Magi:The Labyrinth of Magic;マギ The labyrinth of magic;"Dispersed around the world, there are several bizarre labyrinths hiding incredible treasures within them. These mysterious places, known as ""Dungeons,"" are said to be the work of Magi, a class of rare magicians, who also help people build their empires by guiding them to a dungeon. Djinns, supernatural beings that rule over the labyrinths, grant successful conquerors access to their immense power and choose them as potential king candidates to rule the world. Having spent life in isolation, Aladdin, a kind and young magician, is eager to explore the world upon finally leaving his home behind. He begins his journey only accompanied by his mentor Ugo—a djinn that Aladdin can summon with his flute. However, Aladdin soon becomes friends with the courageous Alibaba Saluja after causing the destruction of a local merchant's supply cart. In order to pay for the damages, Alibaba suggests that they attempt to conquer the nearest dungeon, taking the first step in an epic adventure that will decide the fate of the world itself.";TV;25;Oct 7, 2012 to Mar 31, 2013;2012;Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Movic, GYAO!;Aniplex of America;A-1 Pictures;Manga;24 min. per ep.;PG-13 - Teens 13 or older;4560;110;775824;8319;44633;535193;28001;22598
14527;Medaka Box Abnormal;746;Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power;Medaka Box Abnormal;めだかボックス アブノーマル;"fter the defeat of Myouri Unzen at the hands of Medaka Kurokami and her Student Council, peace has returned to Hakoniwa Academy—at least, for a short while. Soon, Medaka, Zenkichi Hitoyoshi, Kouki Akune, and Mogana Kikaijima find themselves wrapped up in another sinister scheme, known as the ""Flask Plan,"" led by the school's principal himself. However, the council's first problem is to deal with a whole new group of superhuman students calling themselves the ""Thirteen Party,"" led by the egotistical but powerful Oudo Miyakonojou. With the mysterious Flask Plan, Oudo's tyranny, and the resurfacing of an old enemy, the state of Hakoniwa Academy is far from tranquil, and Medaka and her companions have their hands full as things only get a lot more abnormal.";TV;12;Oct 11, 2012 to Dec 27, 2012;2012;TV Tokyo, Lantis, Hakoniwa Academy Student Council;Sentai Filmworks;Gainax, Asahi Production;Manga;24 min. per ep.;PG-13 - Teens 13 or older;17040;1231;117766;293;3848;84653;2320;2131
14645;Hiiro no Kakera Dai Ni Shou;723;Fantasy, Romance, Shoujo, Supernatural;Hiiro no Kakera:The Tamayori Princess Saga Season 2;緋色の欠片 第二章;Second season of Hiiro no Kakera.;TV;13;Sep 30, 2012 to Dec 23, 2012;2012;Bandai Visual;Sentai Filmworks;Studio Deen;Visual novel;24 min. per ep.;PG-13 - Teens 13 or older;26510;2413;44296;150;1858;30329;1301;1580
14653;Hayate no Gotoku! Can't Take My Eyes Off You;705;Comedy, Harem, Parody, Shounen;Hayate the Combat Butler:Can't Take My Eyes Off You;ハヤテのごとく! CAN'T TAKE MY EYES OFF YOU;Taking place one month after the events that occurred in the movie Heaven is a Place on Earth. Living at the Sanzenin Mansion once again, Nagi returns to her old ways of life, until she receives word from American authorities informing her that she has a week to pick up her late father's belongings that was indefinitely delayed due to various circumstances. After receiving news of her father whom she doesn't remember, Nagi then meets a mysterious girl (with a hidden agenda) claiming to be Nagi's little sister. The series tells a new story that is original to the anime and not directly based on the manga. The main author of the original series Kenjiro Hata personally created the original concept for the story of this anime. (Source: Hayate no Gotoku! Wikia);TV;12;Oct 4, 2012 to Dec 20, 2012;2012;TV Tokyo, Geneon Universal Entertainment, Shogakukan-Shueisha Productions;Sentai Filmworks;Manglobe;Manga;24 min. per ep.;PG-13 - Teens 13 or older;34680;2349;46733;70;1732;30556;1396;2070
14713;Kamisama Hajimemashita;804;Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo;Kamisama Kiss;神様はじめました;"High schooler Nanami Momozono has quite a few problems of late, beginning with her absentee father being in such extreme debt that they lose everything. Downtrodden and homeless, she runs into a man being harassed by a dog. After helping him, she explains her situation, and to her surprise, he offers her his home in gratitude. But when she discovers that said home is a rundown shrine, she tries to leave; however, she is caught by two shrine spirits and a fox familiar named Tomoe. They mistake her for the man Nanami rescued—the land god of the shrine, Mikage. Realizing that Mikage must have sent her there as a replacement god, Tomoe leaves abruptly, refusing to serve a human. Rather than going back to being homeless, Nanami immerses herself in her divine duties. But if she must keep things running smoothly, she will need the help of a certain hot-headed fox. In her fumbling attempt to seek out Tomoe, she lands in trouble and ends up sealing a contract with him. Now the two must traverse the path of godhood together as god and familiar; but it will not be easy, for new threats arise in the form of a youkai who wants to devour the girl, a snake that wants to marry her, and Nanami's own unexpected feelings for her new familiar.";TV;13;Oct 2, 2012 to Dec 25, 2012;2012;TV Tokyo, Dentsu, Sotsu, Pony Canyon, Hakusensha, DAX Production;Funimation;TMS Entertainment;Manga;24 min. per ep.;PG-13 - Teens 13 or older;4920;299;435195;10294;17990;304918;9016;9142
14719;JoJo no Kimyou na Bouken (TV);806;Action, Adventure, Supernatural, Vampire, Shounen;JoJo's Bizarre Adventure;ジョジョの奇妙な冒険;"In 1868, Dario Brando saves the life of an English nobleman, George Joestar. By taking in Dario's son Dio when the boy becomes fatherless, George hopes to repay the debt he owes to his savior. However Dio, unsatisfied with his station in life, aspires to seize the Joestar house for his own. Wielding an Aztec stone mask with supernatural properties, he sets out to destroy George and his son, Jonathan ""JoJo"" Joestar, and triggers a chain of events that will continue to echo through the years to come. Half a century later, in New York City, Jonathan's grandson Joseph Joestar discovers the legacy his grandfather left for him. When an archeological dig unearths the truth behind the stone mask, he realizes that he is the only one who can defeat the Pillar Men, mystical beings of immeasurable power who inadvertently began everything. Adapted from the first two arcs of Hirohiko Araki's outlandish manga series, JoJo no Kimyou na Bouken follows the many thrilling expeditions of JoJo and his descendants. Whether it's facing off with the evil Dio, or combatting the sinister Pillar Men, there's always plenty of bizarre adventures in store.";TV;26;Oct 6, 2012 to Apr 6, 2013;2012;Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha;VIZ Media, Warner Bros. Pictures;David Production;Manga;24 min. per ep.;R - 17+ (violence & profanity);4630;74;965386;26522;74784;714621;36732;26316
14741;Chuunibyou demo Koi ga Shitai!;777;Slice of Life, Comedy, Drama, Romance, School;Love, Chunibyo & Other Delusions!;中二病でも恋がしたい!;"Everybody has had that stage in their life where they have thought themselves to be special, different from the masses of ordinary humans. They might go as far as seeing themselves capable of wielding mystical powers, or maybe even believe themselves to have descended from a fantasy realm. This ""disease"" is known as ""chuunibyou"" and is often the source of some of the most embarrassing moments of a person's life. For Yuuta Togashi, the scars that his chuunibyou has left behind are still fresh. Having posed as the ""Dark Flame Master"" during his middle school years, he looks back at those times with extreme embarrassment, so much so that he decides to attend a high school far away where nobody will recognize him. Putting his dark history behind him, he longs to live a normal high school life. Unfortunately, he hasn't escaped his past yet: enter Rikka Takanashi, Yuuta's new classmate and self-declared vessel of the ""Wicked Eye."" As this eccentric young girl crashes into Yuuta's life, his dream of an ordinary, chuunibyou-free life quickly crumbles away. In this hilarious and heartwarming story of a boy who just wants to leave his embarrassing memories behind, the delusions of old are far from a thing of the past.";TV;12;Oct 4, 2012 to Dec 20, 2012;2012;Lantis, Pony Canyon, TBS, Rakuonsha, Animation Do;Sentai Filmworks;Kyoto Animation;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;8780;77;955524;17973;38186;691636;21667;23477
14749;Ore no Kanojo to Osananajimi ga Shuraba Sugiru;706;Comedy, Harem, Romance, School;Oreshura;俺の彼女と幼なじみが修羅場すぎる;The infidelity of Eita Kidou's parents not only made his family fall apart, but also made him skeptic of love. Having no intention to delve into romance, Eita devotes his entire high school life to his studies in order to become a doctor. It did not take long for the beautiful and popular Masuzu Natsukawa to notice Eita's apathy. Tired of being the object of people's affection, she asks him to pretend to be her boyfriend, as she too feels disgusted at the notion of love. Eita, however, refuses—yet Masuzu has one trick left up her sleeve: Eita’s journal and threatening to post the embarrassing content online if he does not comply. Now entangled in a fake romance with the most desired girl at school, Eita's life is turned upside down. Whether envied by his peers or receiving a confession, he must cope with his newfound relationship and all the troubles that come along with it.;TV;13;Jan 6, 2013 to Mar 31, 2013;2013;Aniplex, Magic Capsule, SoftBank Creative;Aniplex of America;A-1 Pictures;Light novel;23 min. per ep.;PG-13 - Teens 13 or older;34070;335;399161;1941;18674;269459;8757;12369
14813;Yahari Ore no Seishun Love Comedy wa Machigatteiru.;807;Slice of Life, Comedy, Drama, Romance, School;My Teen Romantic Comedy SNAFU;やはり俺の青春ラブコメはまちがっている。;Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves. In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other club member being the beautiful ice queen Yukino Yukinoshita, Hachiman finds himself on the front line of other people's problems—a place he never dreamed he would be. As Hachiman and Yukino use their wits to solve many students' problems, will Hachiman's rotten view of society prove to be a hindrance or a tool he can use to his advantage?;TV;13;Apr 5, 2013 to Jun 28, 2013;2013;Geneon Universal Entertainment, TBS, Delfi Sound, Marvelous AQL, Atelier Musa;Sentai Filmworks;Brain's Base;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;4580;72;971934;29425;40893;726380;16527;13524
14829;Fate/kaleid liner Prisma☆Illya;711;Action, Comedy, Magic, Fantasy;Fate/Kaleid Liner Prisma Illya;Fate/kaleid liner プリズマ☆イリヤ;"age's Association members Rin Toosaka and Luviagelita ""Luvia"" Edelfelt are tasked with finding and retrieving seven Class Cards, medieval artifacts containing the life essence of legendary Heroic Spirits. To aid them in their mission, they are granted the power of Ruby and Sapphire, two sentient Kaleidosticks that would enable them to transform themselves into magical girls and drastically increase their abilities. However, the two mages are on anything but good terms, prompting the Kaleidosticks to abandon them in search for new masters. They stumble upon two young schoolgirls—Illyasviel von Einzbern and Miyu—and quickly convince them to form a contract. With their new powers and responsibilities, Illya and Miyu set forth to collect all the Class Cards.";TV;10;Jul 13, 2013 to Sep 14, 2013;2013;Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx, Notes, Dwango, Tokyo MX, Docomo Anime Store, Kadokawa Media House;Sentai Filmworks;SILVER LINK.;Manga;24 min. per ep.;PG-13 - Teens 13 or older;31650;684;213640;974;10428;120976;6238;8572
14833;Maoyuu Maou Yuusha;731;Adventure, Demons, Romance, Fantasy;Maoyu ~ Archenemy & Hero;まおゆう魔王勇者;Fifteen years have passed since the war between humans and demons began. Dissatisfied with their slow advance into the Demon Realm, the Hero abandons his companions to quickly forge ahead towards the Demon Queen's castle. Upon his arrival at the royal abode, the Hero makes a startling discovery: not only is the Demon Queen a woman of unparalleled beauty, but she also seeks the Hero's help. Confused by this unexpected turn of events, the Hero refuses to ally himself with his enemy, claiming that the war the demons have waged is tearing the Southern Nations apart. However, the Demon Queen rebuts, arguing that the war has not only united humanity but has also brought them wealth and prosperity, providing evidence to support her claims. Furthermore, she explains that if the war were to end, the supplies sent by the Central Nations in aid to the Southern Nations would cease, leaving hundreds of thousands to starve. Fortunately, she offers the Hero a way to end the war while bringing hope not only to the Southern Nations, but also to the rest of the world, though she will need his assistance to make this a reality. Finally convinced, the Hero agrees to join his now former enemy in her quest. Vowing to stay together through sickness and health, they set off for the human world.;TV;12;Jan 5, 2013 to Mar 30, 2013;2013;Genco, Animax;Sentai Filmworks;Arms;Light novel;23 min. per ep.;PG-13 - Teens 13 or older;23090;382;355361;1099;22804;212430;13920;16021
14921;RDG: Red Data Girl;658;Fantasy, Magic;Red Data Girl;RDG レッドデータガール;Fifteen-year-old Izumiko Suzuhara just wants to be a normal girl, but that is easier said than done. Raised in a shrine deep in the mountains, she grew up extremely sheltered and painfully shy. She also has the unfortunate tendency to destroy any electronic device simply by touching it. Despite this, she still wants to try and change her life. To mark her determination to follow through on this transformation, Izumiko begins by cutting her bangs, which shocks both her classmates and protectors. And that's only the start! Her guardian, Yukimasa Sagara, forces his son, Miyuki, to come to the mountain shrine and become Izumiko's lifelong servant and protector. Too bad Izumiko and Miyuki cannot stand each other. They have known each other since they were children, and Miyuki bullied her terribly. He simply does not understand what is so special about Izumiko. His father calls Izumiko a goddess, but that cannot be true…can it? Will Izumiko and Miyuki work past their differences? Is she actually a literal goddess? Find out in RDG: Red Data Girl !;TV;12;Apr 4, 2013 to Jun 20, 2013;2013;Lantis;Funimation;P.A. Works;Novel;24 min. per ep.;PG-13 - Teens 13 or older;55040;1441;96718;236;5483;52541;4296;8629
14941;AKB0048: Next Stage;766;Music, Sci-Fi;AKB0048:Next Stage;AKB0048 next stage;In the year since the 77th generation understudies joined AKB0048, the Deep Galactic Trade Organization [DGTO] and DES have stepped up their attacks on entertainment. In response, AKB0048 brings back the general elections and the center nova position. The understudies are now thrusted into a new competition directly against the successors. But as AKB0048 brings back policies not seen since Acchan's disappearance, a new more powerful enemy is quietly moving behind the scenes. (Source: ANN);TV;13;Jan 6, 2013 to Mar 31, 2013;2013;Starchild Records;Sentai Filmworks;Satelight;Original;23 min. per ep.;PG-13 - Teens 13 or older;11250;2870;32155;336;1004;23550;756;832
14967;Boku wa Tomodachi ga Sukunai Next;74;Harem, Slice of Life, Comedy, Romance, School;Haganai:I don't have many friends NEXT;僕は友達が少ない NEXT;"The Neighbor's Club—a club founded for the purpose of making friends, where misfortunate boys and girls with few friends live out their regrettable lives. Although Yozora Mikazuki faced a certain incident at the end of summer, the daily life of the Neighbor's Club goes on as usual. A strange nun, members of the student council and other new faces make an appearance, causing Kodaka Hasegawa's life to grow even busier. While they all enjoy going to the amusement park, playing games, celebrating birthdays, and challenging the ""school festival""—a symbol of the school life normal people live—the relations amongst the members slowly begins to change... Let the next stage begin, on this unfortunate coming-of-age love comedy!! (Source: ANN)";TV;12;Jan 11, 2013 to Mar 29, 2013;2013;Media Factory, TBS, Magic Capsule, Bandai Namco Games, Good Smile Company;Funimation;AIC Build;Light novel;24 min. per ep.;R+ - Mild Nudity;18920;311;424995;1180;11766;348392;5710;5397
15051;Love Live! School Idol Project;744;Music, Slice of Life, School;Love Live! School Idol Project;ラブライブ! School idol project;"Otonokizaka High School is in a crisis! With the number of enrolling students dropping lower and lower every year, the school is set to shut down after its current first years graduate. However, second year Honoka Kousaka refuses to let it go without a fight. Searching for a solution, she comes across popular school idol group A-RISE and sets out to create a school idol group of her own. With the help of her childhood friends Umi Sonoda and Kotori Minami, Honoka forms μ's (pronounced ""muse"") to boost awareness and popularity of her school. Unfortunately, it's all easier said than done. Student council president Eri Ayase vehemently opposes the establishment of a school idol group and will do anything in her power to prevent its creation. Moreover, Honoka and her friends have trouble attracting any additional members. But the Love Live, a competition to determine the best and most beloved school idol groups in Japan, can help them gain the attention they desperately need. With the contest fast approaching, Honoka must act quickly and diligently to try and bring together a school idol group and win the Love Live in order to save Otonokizaka High School.";TV;13;Jan 6, 2013 to Mar 31, 2013;2013;Bandai Visual, Lantis, ASCII Media Works, Bushiroad;NIS America, Inc.;Sunrise;Other;23 min. per ep.;PG-13 - Teens 13 or older;17710;379;355325;8076;17298;228525;9435;12473
15085;Amnesia;607;Harem, Mystery, Romance, Fantasy, Josei;Amnesia;AMNESIA;fter fainting at work, a young lady awakens in the back room of the café she works at with no memory of her life or those around her. Two of her friends, whom she soon learns are named Shin and Toma, are called to help her get home safely. Once she is alone, she meets a spectral boy named Orion that only she can see and hear. He explains that she lost her memories because of his chance visit to her world, so he vows to help her remember who she is. However, regaining her departed memories without worrying those around her may be more difficult than she realizes. In addition to the gloomy Shin and the protective Toma, she must be wary of arousing the suspicions of the captivating Ikki, the quick-witted Kent, and a mysterious man who lurks in the distance. As her amnesia entangles her in the lives of each of these men, her fragmented memories return piece by piece, and the mysteries of her circumstances slowly come to light.;TV;12;Jan 7, 2013 to Mar 25, 2013;2013;Geneon Universal Entertainment, Frontier Works, Movic, AT-X, DAX Production, Showgate;Sentai Filmworks;Brain's Base;Visual novel;23 min. per ep.;PG-13 - Teens 13 or older;79090;609;237307;1097;9479;155335;6401;20692
15109;Cuticle Tantei Inaba;73;Action, Mystery, Comedy, Supernatural, Shounen;Cuticle Detective Inaba;キューティクル探偵因幡;In a world where half-human, half-animal chimeras live and work alongside normal people, there are sure to be a few bad apples in the bunch. Unfortunately, half-human criminals means non-human clues that often leave the police stumped. That's where lone wolf detectives like Hiroshi Inaba come in. He's literally part wolf and has the amazing ability to extract critical information just by examining or tasting a sample of someone's hair! Of course, that ability has also resulted in Inaba having a little bit of a hair fetish, but that doesn't seem to be a problem for his two assistants. (Well, at least the cross-dressing one isn't complaining much.) And it's nothing compared to the strange tastes of Inaba's nemesis, the omnivorous (and half goat) crime boss Don Valentino, who has an appetite for green legal tender instead of tender young greens! Inaba's sworn to cut Valentino out of the criminal flock before the Don can wolf down more ill-gotten dough, but he's going to have to chew his way through a lot of evidence to get his goat. Can sheer dogged detective work put the baaaaad guys behind bars? (Source: Sentai Filmworks);TV;12;Jan 4, 2013 to Mar 22, 2013;2013;Frontier Works, Media Factory, AT-X, Showgate, BIGLOBE;Sentai Filmworks;Zexcs;Manga;23 min. per ep.;PG-13 - Teens 13 or older;23450;1598;84572;395;5188;39448;3597;6501
15119;Senran Kagura;633;Action, Comedy, Ecchi, School;Senran Kagura:Ninja Flash;閃乱カグラ;he renowned Hanzo Academy, a select group of students trains in secret to become ninjas of an elite clan known as the Shinobi Masters. Following her grandfather's footsteps, the hopeful Asuka undergoes this intensive training alongside her distinctive group of friends: Ikaruga, Katsuragi, Yagyuu, and Hibari. Relentlessly studying the secret ninja arts, they hone their skills in the hopes of one day becoming full-fledged female ninjas. Senran Kagura follows the girls as they fight valiantly against a mysterious new evil terrorizing Hanzo Academy. Dressed in tight clothing, they must prove their worth and protect the academy from its adversaries before it is too late!;TV;12;Jan 6, 2013 to Mar 24, 2013;2013;Genco, Lantis, Media Factory, AT-X, Marvelous AQL, Showgate;Funimation;Artland;Game;24 min. per ep.;PG-13 - Teens 13 or older;67250;1309;109324;274;8293;42317;4648;8327
15225;Hentai Ouji to Warawanai Neko.;724;Harem, Comedy, Supernatural, Romance, School;"The ""Hentai"" Prince and the Stony Cat.";変態王子と笑わない猫。;Youto Yokodera wants to be seen in a way different from most men: as a pervert. However, his lewd actions are often misinterpreted as good intentions, and people cannot see his true nature. Upon hearing rumors of a cat statue that can banish an unwanted trait, he searches for it and prays for his façade to be removed. But each wish comes at a price: those unwelcomed traits are transferred to someone else who desires them! After realizing that vocalizing his dirty thoughts is not the best thing, Youto decides to regain his lost traits by seeking out the person who received them. Unfortunately, he was not alone in praying to the cat statue, and now he must not only fix his life, but the lives of others as well.;TV;12;Apr 13, 2013 to Jun 29, 2013;2013;Frontier Works, Media Factory, FuRyu;Sentai Filmworks;J.C.Staff;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;25990;359;371534;1727;16742;257556;9464;12162
15315;Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?;756;Action, Comedy, Fantasy, Supernatural;Problem children are coming from another world, aren't they?;問題児たちが異世界から来るそうですよ?;"Izayoi Sakamaki, Asuka Kudou, and You Kasukabe are extraordinary teenagers who are blessed with psychic powers but completely fed up with their disproportionately mundane lives—until, unexpectedly, each of them receives a strange envelope containing an invitation to a mysterious place known as Little Garden. Inexplicably dropped into a vast new world, the trio is greeted by Kurousagi, who explains that they have been given a once-in-a-lifetime chance to participate in special high-stakes games using their abilities. In order to take part, however, they must first join a community. Learning that Kurousagi's community ""No Names"" has lost its official status and bountiful land due to their defeat at the hands of a demon lord, the group sets off to help reclaim their new home's dignity, eager to protect its residents and explore the excitement that Little Garden has to offer.";TV;10;Jan 12, 2013 to Mar 16, 2013;2013;Kadokawa Shoten, Nippon Columbia, flying DOG;Sentai Filmworks;Diomedéa;Light novel;23 min. per ep.;PG-13 - Teens 13 or older;13950;277;463838;3720;17602;332808;8950;10341
15377;Hyakka Ryouran: Samurai Bride;677;Action, Ecchi, Comedy, Harem, Samurai, School;Samurai Bride;百花繚乱 サムライブライド;Second season of Hyakka Ryoran: Samurai Girls.;TV;12;Apr 5, 2013 to Jun 21, 2013;2013;Genco, Lantis, Hobby Japan, Gigno Systems;Sentai Filmworks;Arms;Light novel;24 min. per ep.;R+ - Mild Nudity;45990;1608;83664;95;4276;51340;2608;3398
15379;Kotoura-san;723;Comedy, Drama, Romance, School;The Troubled Life of Miss Kotoura;琴浦さん;Since childhood, Haruka Kotoura's classmates have seen her as a creepy and monstrous person. This is due to her ability to read other people's minds—the same ability that drove her parents away, leaving her alone with her grandfather. As a result, she has grown accustomed to the bitter treatment by the people around her, becoming completely cold and unsociable to others. However, everything starts to change when Haruka transfers to a new school. While most are off put by her as usual, she meets Yoshihisa Manabe, who finds her power astonishing. Yoshihisa then proceeds to befriend Haruka, promising to never leave her no matter what happens. Haruka's new experiences of social belonging thus begin, meeting new friends and learning to open herself along the way.;TV;12;Jan 11, 2013 to Mar 29, 2013;2013;AIC, CBC, KlockWorx, flying DOG;NIS America, Inc.;AIC Classic;4-koma manga;23 min. per ep.;PG-13 - Teens 13 or older;26550;546;266724;1045;12978;178736;7236;9724
15451;High School DxD New;754;Action, Harem, Comedy, Demons, Romance, Ecchi, School;High School DxD New;ハイスクールD×D NEW;The misadventures of Issei Hyoudou, high school pervert and aspiring Harem King, continue on in High School DxD New . As the members of the Occult Research Club carry out their regular activities, it becomes increasingly obvious that there is something wrong with their Knight, the usually composed and alert Yuuto Kiba. Soon, Issei learns of Kiba's dark, bloody past and its connection to the mysterious Holy Swords. Once the subject of a cruel experiment, Kiba now seeks revenge on all those who wronged him. With the return of an old enemy, as well as the appearance of two new, Holy Sword-wielding beauties, it isn't long before Issei and his Devil comrades are plunged into a twisted plot once more.;TV;12;Jul 7, 2013 to Sep 22, 2013;2013;Genco, AT-X, Fujimi Shobo;Funimation;TNK;Light novel;24 min. per ep.;R+ - Mild Nudity;14590;144;668482;4757;19634;585660;7406;9498
